Time,X,Y,Z
1714992711258,0.0,0.0,0.0
1714992711262,-0.015358031,-0.0031061172,0.014321804
1714992711266,-0.017568022,-0.025627136,0.04806328
1714992711270,-0.008877963,-0.038487434,0.08216953
1714992711275,0.014886007,-0.03415823,0.11500931
1714992711283,0.04202675,-0.0070757866,0.118573666
1714992711287,0.07671204,0.039630413,0.05162096
1714992711292,0.10053025,0.07418299,0.007388115
1714992711297,0.117866665,0.079648495,-0.01378727
1714992711301,0.12754141,0.07336378,0.018249512
1714992711305,0.10091128,-0.012207031,0.073198795
1714992711314,0.21723178,-0.2899027,-0.061929226
1714992711319,0.06568672,0.21656084,-0.0023651123
1714992711322,0.026140746,0.024588108,0.07868004
1714992711327,0.022416487,-0.03756094,0.06409693
1714992711331,-0.0033465177,-0.028571129,0.121338844
1714992711335,0.0014362372,-0.0778923,0.16039276
1714992711344,0.01813006,-0.034837723,0.13541889
1714992711348,-0.030123763,-0.009617329,0.10685873
1714992711352,-0.014775198,-0.016361713,0.04544592
1714992711356,-0.0040093996,-0.1091156,0.0149383545
1714992711360,0.061273787,-0.08928108,-0.11664724
1714992711364,-0.1367215,0.5170741,-0.01619196
1714992711373,8.131936E-4,-0.6191578,-0.018550873
1714992711377,0.117285185,-0.0072817802,-0.24857521
1714992711382,-0.14782569,0.39762688,-0.015861988
1714992711386,0.09310372,-0.4468274,-0.17723417
1714992711390,-0.035688028,0.49455833,-0.12306118
1714992711395,-0.03389657,-0.28091383,0.05280447
1714992711403,0.25502032,-0.35959435,-0.22278452
1714992711408,0.005680017,0.32815838,0.09636021
1714992711412,0.08231498,-0.056504726,0.07324839
1714992711416,0.09131342,0.033127308,0.10550356
1714992711421,0.09101529,0.035846233,0.1122179
1714992711429,0.08713306,0.024031162,0.096581936
1714992711433,0.08222205,0.032850742,0.11682224
1714992711437,0.043851875,0.05555153,0.081857204
1714992711441,0.004706177,0.04164934,0.016784191
1714992711446,0.0034591807,-0.08257818,-0.03010559
1714992711450,0.0016846098,0.089035034,-0.107274055
1714992711459,-0.18620552,0.34416294,0.056664467
1714992711463,0.05029838,-0.8054786,-0.18717813
1714992711467,-0.038218826,0.25508356,-0.14140034
1714992711472,-0.16637883,0.034926414,0.10905218
1714992711477,0.093385234,-0.33324766,-0.12135124
1714992711480,-0.123036176,0.56262445,0.15070486
1714992711488,0.059718333,-0.5932894,0.10362196
1714992711493,0.22897604,0.05836582,-0.076839924
1714992711497,-0.053738777,0.5323496,0.2920375
1714992711502,0.22070722,-0.4341011,0.102348804
1714992711506,0.14260446,0.25806808,0.082707405
1714992711510,0.06718691,0.122792244,0.044960976
1714992711519,0.084842846,0.07587147,-0.08911848
1714992711523,0.008387637,0.117138386,-0.16448545
1714992711527,0.014672218,-0.0020771027,-0.26305532
1714992711532,-0.006432934,-0.02695942,-0.23775816
1714992711536,-0.007922763,-0.026267529,-0.17055845
1714992711540,-0.004313144,-0.0074071884,-0.14349556
1714992711549,0.0032924567,-0.018336773,-0.05192566
1714992711553,-0.034246746,0.1166091,-0.007012844
1714992711557,-0.05794332,-0.06972647,0.04954958
1714992711561,0.047706667,-0.20013142,-0.06898451
1714992711566,-0.10599618,0.40468216,0.09330034
1714992711570,0.09121836,-0.55219126,-0.06788111
1714992711579,0.17024674,0.28449774,-0.23337555
1714992711583,-0.11942374,0.47871256,0.19250059
1714992711587,0.18291509,-0.44107676,-0.068451405
1714992711591,0.0528204,0.5524974,0.13452959
1714992711595,0.056251004,-0.13154125,0.22286987
1714992711600,0.22602408,-0.02902317,-0.063643456
1714992711608,-0.20016919,0.86390114,0.29238415
1714992711613,0.07524673,-0.594594,0.15876198
1714992711617,0.08864231,0.2538395,0.11816645
1714992711621,-0.10733353,0.1733079,0.34756756
1714992711626,0.10718269,-0.3552518,0.11003494
1714992711634,-0.15973859,0.7360072,0.23943853
1714992711638,-0.12672041,-0.3109765,0.21638489
1714992711642,-0.06328806,-0.03627062,0.0153131485
1714992711647,-0.1537072,0.067308426,0.048262596
1714992711651,-0.1337177,-0.054573536,0.024461746
1714992711656,-0.12689385,-0.053034306,0.08617687
1714992711664,-0.11693322,-0.023695469,0.16473246
1714992711669,-0.06545689,0.0072102547,0.18707609
1714992711673,-0.013218591,0.02695465,0.24236822
1714992711677,0.017077725,0.08518171,0.25108242
1714992711681,0.04591533,0.08327961,0.17964602
1714992711685,0.045178536,0.093081474,0.15329075
1714992711694,0.041205306,0.057144165,0.16723585
1714992711698,0.06572377,0.04073763,0.20086288
1714992711702,0.075187795,0.04462862,0.19599295
1714992711707,0.07405167,0.04651451,0.19859791
1714992711711,0.06447953,0.02627945,0.2053647
1714992711715,0.042862546,-0.014230728,0.19351149
1714992711724,-0.0034483094,-0.024765015,0.19445181
1714992711728,0.004366971,-0.039185047,0.20516491
1714992711732,0.010522268,-0.022303581,0.31483603
1714992711737,0.0321307,0.0026931763,0.44060564
1714992711741,0.07379046,0.029063225,0.58981323
1714992711745,0.1356188,0.020942688,0.718801
1714992711754,0.18734038,0.04382658,0.8886833
1714992711758,0.22920893,0.10409546,1.0582528
1714992711762,0.24357945,0.14969969,1.1194544
1714992711766,0.19796589,0.15654755,1.1467552
1714992711771,0.1268722,0.1296196,1.1188698
1714992711775,0.05858967,0.059131145,1.0022316
